frame,preprocess_ms,inference_ms,postprocess_ms,total_ms
1680,2.574,10.456,1.42,14.45
1681,2.415,10.254,1.417,14.086
1682,2.463,10.196,1.547,14.206
1683,2.587,11.628,1.474,15.69
1684,2.487,10.225,1.505,14.218
1685,2.374,10.588,1.402,14.364
1686,2.421,10.401,1.408,14.23
1687,2.456,10.849,1.467,14.772
1688,2.489,12.314,1.589,16.392
1689,2.514,10.549,1.429,14.492
1690,2.481,10.579,1.471,14.531
1691,2.539,10.625,1.492,14.656
1692,2.583,10.81,1.522,14.915
1693,2.632,10.63,1.502,14.764
1694,2.589,10.437,1.478,14.504
1695,2.432,10.411,2.266,15.108
1696,2.93,18.501,2.724,24.155
1697,3.152,13.046,1.534,17.731
1698,2.434,10.461,1.441,14.336
1699,2.482,10.456,1.443,14.38
1700,2.461,10.187,1.444,14.091
1701,2.536,10.633,1.619,14.788
1702,2.514,10.688,1.509,14.711
1703,2.724,11.094,1.615,15.433
1704,2.532,11.079,1.904,15.515
1705,2.607,10.925,1.612,15.144
1706,2.742,10.643,1.458,14.843
1707,2.532,10.571,1.491,14.593
1708,2.511,10.33,1.524,14.365
1709,2.419,10.227,1.46,14.106
1710,2.498,10.339,1.474,14.311
1711,2.501,10.52,1.633,14.654
1712,2.497,10.27,1.511,14.278
1713,2.555,10.267,1.449,14.272
1714,2.446,10.156,1.443,14.045
1715,2.517,10.256,1.429,14.202
1716,2.477,10.27,1.429,14.175
1717,2.452,10.422,1.496,14.37
1718,2.474,10.974,1.434,14.882
1719,2.522,10.299,1.582,14.403
1720,3.213,10.465,1.436,15.114
1721,2.49,10.424,1.418,14.333
1722,2.438,10.373,1.524,14.335
1723,2.411,10.899,1.423,14.733
1724,2.489,10.424,1.405,14.317
1725,2.431,10.485,1.398,14.315
1726,2.404,10.35,1.429,14.183
1727,2.361,10.048,1.406,13.815
1728,2.387,10.511,1.508,14.406
1729,2.446,10.587,1.426,14.459
1730,2.419,10.271,1.438,14.128
1731,2.682,10.318,1.421,14.42
1732,2.434,10.687,1.508,14.629
1733,2.443,10.908,1.634,14.985
1734,2.459,12.07,1.52,16.049
1735,2.465,15.821,1.953,20.239
1736,2.873,11.0,1.448,15.321
1737,2.441,11.051,1.641,15.134
1738,2.731,11.422,1.49,15.643
1739,2.473,10.338,1.438,14.249
1740,2.59,10.183,1.411,14.184
1741,2.421,10.233,1.469,14.122
1742,2.47,10.665,1.432,14.567
1743,2.482,10.158,1.422,14.062
1744,2.453,12.519,1.452,16.423
1745,2.514,13.319,1.569,17.402
1746,2.759,13.382,1.633,17.774
1747,2.726,11.905,1.983,16.614
1748,3.073,12.634,1.635,17.341
1749,2.694,11.806,1.621,16.121
1750,2.833,12.23,1.647,16.71
1751,2.78,11.829,1.65,16.259
1752,2.816,12.13,1.641,16.586
1753,2.711,11.709,1.628,16.048
1754,2.761,14.617,1.782,19.16
1755,2.832,12.157,1.632,16.621
1756,2.697,11.88,1.629,16.207
1757,2.73,11.228,1.631,15.59
1758,2.73,10.826,1.467,15.023
1759,2.549,10.455,1.444,14.447
1760,2.417,10.422,1.414,14.253
1761,2.46,10.349,1.568,14.378
1762,2.426,10.29,1.603,14.319
1763,2.399,17.674,2.274,22.347
1764,2.837,17.561,1.569,21.967
1765,2.463,10.493,1.472,14.427
1766,2.392,10.159,1.441,13.991
1767,2.444,10.741,1.425,14.61
1768,2.461,10.151,1.46,14.072
1769,2.581,10.229,1.409,14.219
1770,2.761,10.164,1.416,14.341
1771,2.401,10.449,1.465,14.314
1772,2.416,10.025,1.404,13.845
1773,2.358,10.364,1.41,14.133
1774,2.443,10.063,1.402,13.909
1775,2.429,10.361,1.423,14.213
1776,2.494,10.413,1.424,14.331
1777,2.402,10.201,1.427,14.03
1778,2.399,10.341,1.394,14.134
1779,2.617,10.264,1.452,14.333
1780,2.422,10.551,1.43,14.402
1781,2.436,10.268,1.441,14.144
1782,2.443,11.03,1.432,14.905
1783,2.435,10.745,1.485,14.665
1784,2.886,10.423,1.442,14.751
1785,2.554,10.37,1.438,14.362
1786,2.63,15.803,2.019,20.451
1787,2.684,10.746,1.419,14.849
1788,2.45,10.362,1.426,14.238
1789,2.679,10.277,1.477,14.433
1790,2.543,10.324,1.416,14.283
1791,2.589,10.464,1.563,14.616
1792,2.409,10.235,1.418,14.063
1793,2.493,10.214,1.473,14.18
1794,2.545,10.595,1.584,14.724
1795,2.473,10.279,1.623,14.376
1796,2.4,10.245,1.475,14.119
1797,2.436,10.507,1.4,14.342
1798,2.664,10.467,1.561,14.692
1799,2.397,12.069,1.543,16.008
1800,2.557,11.144,1.472,15.172
1801,2.526,10.599,1.416,14.542
1802,2.415,10.333,1.429,14.177
1803,2.478,10.1,1.404,13.983
1804,2.417,10.227,1.406,14.051
1805,2.437,10.513,1.49,14.44
1806,2.752,10.026,1.4,14.177
1807,2.405,10.265,1.387,14.057
1808,2.428,10.455,1.4,14.283
1809,2.505,10.105,1.393,14.003
1810,2.448,10.413,1.484,14.345
1811,2.368,10.74,1.403,14.51
1812,2.499,10.805,1.548,14.851
1813,2.49,10.135,1.421,14.046
1814,2.44,10.175,1.407,14.023
1815,2.409,10.328,1.54,14.278
1816,2.487,10.37,1.458,14.315
1817,2.459,10.168,1.407,14.034
1818,2.342,10.216,1.404,13.961
1819,2.444,11.824,1.519,15.787
1820,2.387,10.04,1.409,13.837
1821,2.358,10.144,1.413,13.914
1822,2.806,11.705,1.429,15.941
1823,2.528,10.163,1.397,14.088
1824,2.347,10.363,1.393,14.103
1825,2.563,10.186,1.427,14.176
1826,2.441,10.577,1.447,14.464
1827,2.426,10.307,1.413,14.146
1828,2.358,10.214,1.494,14.066
1829,2.391,10.067,1.404,13.862
1830,2.488,10.38,1.437,14.305
1831,2.395,10.587,1.425,14.407
1832,2.398,10.31,1.731,14.439
1833,2.389,15.083,2.265,19.737
1834,2.836,18.056,1.585,22.477
1835,2.502,10.917,1.43,14.85
1836,2.43,11.383,2.174,15.987
1837,2.53,10.478,1.776,14.784
1838,2.404,10.205,1.414,14.024
1839,2.435,10.318,1.421,14.173
1840,2.411,10.043,1.424,13.878
1841,2.357,10.795,1.422,14.574
1842,2.634,10.21,1.457,14.301
1843,2.484,10.775,1.448,14.707
1844,2.455,10.163,1.411,14.029
1845,2.553,10.234,1.494,14.281
1846,2.392,10.52,1.411,14.323
1847,2.403,10.07,1.403,13.877
1848,2.382,10.222,1.555,14.16
1849,2.551,10.833,1.454,14.838
1850,2.37,11.412,1.531,15.312
1851,2.432,10.62,1.416,14.468
1852,2.435,10.371,1.49,14.297
1853,2.417,10.647,1.423,14.487
1854,2.639,10.322,1.422,14.383
1855,2.412,10.533,1.425,14.371
1856,2.389,10.318,1.424,14.131
1857,2.618,10.317,1.569,14.505
1858,2.515,10.197,1.434,14.146
1859,2.423,10.295,1.555,14.273
1860,2.588,10.308,1.452,14.348
1861,2.386,10.251,1.448,14.086
1862,2.394,10.177,1.438,14.009
1863,2.447,10.138,1.431,14.016
1864,2.361,10.659,1.443,14.463
1865,2.377,10.428,1.841,14.646
1866,2.523,10.322,1.398,14.243
1867,2.407,13.256,1.794,17.457
1868,2.603,14.645,2.003,19.252
1869,2.888,11.876,1.445,16.209
1870,2.519,10.092,1.485,14.096
1871,2.56,10.502,1.452,14.514
1872,2.581,10.169,1.41,14.161
1873,2.452,10.215,1.418,14.085
1874,2.437,10.194,1.414,14.045
1875,2.455,10.037,1.404,13.896
1876,2.457,10.503,1.59,14.55
1877,2.456,10.637,1.552,14.645
1878,2.552,10.222,1.481,14.255
1879,2.508,10.456,1.4,14.364
1880,2.42,10.474,1.476,14.371
1881,2.417,10.215,1.398,14.029
1882,2.413,10.576,1.404,14.393
1883,2.422,10.717,1.388,14.527
1884,2.397,10.093,1.398,13.888
1885,2.463,10.562,1.463,14.488
1886,2.475,10.227,1.437,14.139
1887,2.398,10.224,1.487,14.109
1888,2.536,10.543,1.406,14.485
1889,2.368,10.138,1.566,14.072
1890,2.77,12.317,1.534,16.62
1891,2.509,10.122,1.389,14.02
1892,2.544,10.434,1.579,14.556
1893,2.484,10.212,1.396,14.092
1894,2.427,10.285,1.418,14.131
1895,2.468,10.302,1.437,14.207
1896,2.491,10.337,1.451,14.28
1897,2.501,10.286,1.406,14.193
1898,2.392,10.124,1.406,13.922
1899,2.447,10.383,1.392,14.223
1900,2.579,10.396,1.432,14.407
1901,2.432,10.537,1.386,14.355
1902,2.502,10.386,1.404,14.292
1903,2.414,15.111,2.489,20.014
1904,2.963,18.379,1.556,22.898
1905,2.771,11.074,1.424,15.269
1906,2.542,10.446,1.471,14.459
1907,2.465,10.775,1.41,14.65
1908,2.496,10.068,1.382,13.947
1909,2.53,10.224,1.385,14.139
1910,2.481,10.04,1.389,13.911
1911,2.454,10.244,1.469,14.166
1912,2.389,10.256,1.447,14.092
1913,2.46,10.286,1.49,14.236
1914,2.429,11.805,1.439,15.673
1915,2.436,10.449,1.501,14.386
1916,2.438,10.137,1.395,13.969
1917,2.437,10.089,1.39,13.916
1918,2.457,10.625,1.402,14.484
1919,2.373,10.401,1.464,14.238
1920,2.604,10.315,1.486,14.406
1921,2.49,10.325,1.423,14.239
1922,2.623,10.352,1.453,14.428
1923,2.478,10.173,1.382,14.033
1924,2.448,10.135,1.39,13.973
1925,2.454,10.139,1.392,13.985
1926,2.453,10.461,1.517,14.431
1927,2.408,10.326,1.417,14.151
1928,2.425,10.391,1.471,14.287
1929,2.514,10.06,1.455,14.029
1930,2.44,10.078,1.38,13.899
1931,2.442,10.042,1.382,13.866
1932,2.441,11.059,1.425,14.925
1933,2.453,10.624,1.433,14.51
1934,2.438,10.57,1.407,14.416
1935,2.436,10.273,1.407,14.116
1936,2.506,14.591,1.889,18.986
1937,2.946,12.875,1.494,17.315
1938,2.49,10.928,1.599,15.017
1939,2.643,10.31,1.492,14.445
1940,2.52,10.282,1.395,14.197
1941,2.43,10.026,1.522,13.978
1942,2.421,10.163,1.403,13.987
1943,2.408,10.037,1.399,13.844
1944,2.415,10.203,1.398,14.016
1945,2.387,10.328,1.419,14.134
1946,2.408,10.171,1.477,14.056
1947,2.657,10.628,1.42,14.705
1948,2.492,10.173,1.407,14.072
1949,2.474,10.542,1.397,14.413
1950,2.444,10.128,1.402,13.974
1951,2.451,10.117,1.406,13.973
1952,2.42,10.053,1.405,13.878
1953,2.417,10.275,1.462,14.154
1954,2.46,10.261,1.401,14.121
1955,2.39,10.029,1.401,13.821
1956,2.494,10.261,1.408,14.163
1957,2.372,10.276,1.41,14.058
1958,2.375,12.331,1.538,16.244
1959,2.783,10.67,1.408,14.862
1960,2.452,10.438,1.408,14.298
1961,2.64,10.531,0.239,13.409
1962,2.455,10.038,1.427,13.92
1963,2.491,10.19,0.23,12.911
1964,2.459,10.085,0.209,12.753
1965,2.653,10.207,0.228,13.088
1966,2.447,10.76,0.234,13.441
1967,2.693,10.244,0.24,13.177
1968,2.605,10.334,0.21,13.149
1969,2.431,10.311,0.207,12.948
1970,2.45,12.146,0.214,14.81
1971,2.51,10.493,0.225,13.227
1972,2.393,10.126,0.208,12.727
1973,2.545,10.331,0.208,13.085
1974,2.496,10.247,0.316,13.059
1975,2.879,18.378,0.385,21.642
1976,2.962,15.496,0.213,18.671
1977,2.538,10.337,0.229,13.104
1978,2.638,10.318,1.719,14.676
1979,2.441,10.078,0.228,12.747
1980,2.451,10.315,0.227,12.993
1981,2.628,10.161,0.214,13.003
1982,2.439,10.017,0.206,12.663
1983,2.423,10.257,0.209,12.888
1984,2.494,10.657,0.212,13.363
1985,2.462,10.124,0.231,12.816
1986,2.479,10.116,0.223,12.817
1987,2.412,10.01,0.217,12.639
1988,2.353,10.263,0.216,12.832
1989,2.462,10.2,0.205,12.867
1990,2.397,10.273,0.206,12.876
1991,2.419,10.174,0.213,12.805
1992,2.341,12.55,0.295,15.186
1993,2.734,13.834,0.225,16.793
1994,2.409,10.168,0.226,12.803
1995,2.428,10.077,0.208,12.714
1996,2.385,10.093,0.235,12.713
1997,2.364,10.365,0.219,12.949
1998,2.411,10.381,0.219,13.012
1999,2.488,10.309,0.21,13.006
2000,2.415,10.016,0.207,12.638
2001,2.41,10.12,0.207,12.737
2002,2.351,10.607,0.214,13.172
2003,2.392,10.125,0.211,12.728
2004,2.432,10.137,0.224,12.794
2005,2.411,10.223,0.224,12.858
2006,2.396,10.416,0.226,13.038
2007,2.341,10.488,0.228,13.058
2008,2.34,12.213,0.226,14.778
2009,2.536,10.543,0.207,13.286
2010,2.476,10.052,0.228,12.756
2011,2.397,10.136,0.208,12.741
2012,2.455,10.391,0.285,13.131
2013,2.398,10.134,0.205,12.737
2014,2.412,10.169,0.208,12.789
2015,2.452,10.154,0.217,12.823
2016,2.414,10.342,0.22,12.975
2017,2.587,9.989,0.208,12.785
2018,2.418,10.209,0.206,12.832
2019,2.397,12.112,0.335,14.844
2020,2.848,20.308,0.332,23.489
2021,3.035,18.088,0.484,21.607
2022,3.786,18.882,0.34,23.008
2023,2.956,19.287,0.374,22.617
2024,2.954,18.996,0.331,22.281
2025,3.197,18.484,0.328,22.009
2026,3.057,14.921,0.293,18.27
2027,3.186,15.666,0.365,19.217
2028,3.724,18.8,0.307,22.832
2029,2.738,13.997,0.288,17.023
2030,2.73,13.847,0.294,16.871
2031,2.729,13.992,0.28,17.0
2032,2.656,14.081,0.265,17.002
2033,2.835,13.645,0.283,16.763
2034,2.771,13.84,0.282,16.892
2035,2.785,13.628,0.272,16.685
2036,2.728,13.743,0.264,16.735
2037,2.681,13.916,0.257,16.854
2038,2.692,13.831,0.254,16.777
2039,2.738,13.905,0.26,16.903
2040,2.7,16.014,0.269,18.982
2041,2.706,13.958,0.256,16.92
2042,2.803,18.254,0.325,21.382
2043,2.986,15.043,0.675,18.704
2044,2.83,15.458,0.389,18.676
2045,2.883,16.619,0.373,19.875
2046,2.846,14.745,0.285,17.877
2047,2.766,13.776,0.28,16.822
2048,2.717,13.912,0.283,16.913
2049,2.739,13.762,0.271,16.772
2050,2.689,13.65,0.256,16.594
2051,2.828,14.008,0.27,17.106
2052,2.712,14.191,0.285,17.188
2053,2.752,13.953,0.278,16.983
2054,2.668,14.933,0.352,17.953
2055,2.913,16.103,0.257,19.274
2056,3.044,15.458,0.265,18.768
2057,2.75,13.704,0.282,16.737
2058,2.64,13.598,0.253,16.491
2059,2.712,13.566,0.258,16.535
2060,2.89,13.457,0.269,16.616
2061,2.934,13.494,0.278,16.706
2062,2.835,13.804,0.301,16.94
2063,2.991,13.917,0.318,17.227
2064,2.918,13.992,0.338,17.248
2065,3.017,15.754,0.358,19.129
2066,5.538,18.82,0.385,24.743
2067,3.902,16.706,0.327,20.936
2068,3.036,13.69,0.299,17.025
2069,2.968,13.929,0.319,17.216
2070,2.944,14.052,0.308,17.304
2071,2.824,13.945,0.294,17.063
2072,3.067,13.737,0.297,17.102
2073,3.077,14.217,0.328,17.621
2074,2.91,14.208,0.291,17.409
2075,4.934,28.423,0.306,33.663
2076,3.791,13.863,0.285,17.939
2077,2.722,13.523,0.281,16.526
2078,2.719,13.676,0.266,16.66
2079,2.751,13.281,0.286,16.318
2080,2.694,13.677,0.267,16.638
2081,2.712,14.093,0.266,17.071
2082,2.694,13.274,0.289,16.258
2083,2.722,13.273,0.255,16.25
2084,2.978,15.877,2.094,20.95
2085,2.79,13.664,0.264,16.718
2086,2.799,13.245,0.259,16.303
2087,2.726,15.906,0.336,18.969
2088,2.863,18.601,0.343,21.807
2089,2.959,14.917,0.358,18.234
2090,3.616,18.853,0.418,22.887
2091,3.358,20.599,0.414,24.371
2092,3.126,17.835,2.06,23.02
2093,2.761,17.447,1.761,21.969
2094,2.943,15.692,2.125,20.76
2095,2.855,15.342,2.363,20.561
2096,2.908,19.92,1.707,24.535
2097,2.771,17.03,2.335,22.136
2098,3.126,16.479,1.906,21.511
2099,2.804,18.048,1.94,22.791
2100,2.782,21.718,2.583,27.084
2101,3.258,18.949,2.51,24.717
2102,3.317,14.166,1.972,19.456
2103,2.817,14.06,2.008,18.885
2104,2.716,17.727,2.359,22.802
2105,3.03,20.533,2.479,26.042
2106,3.332,18.243,1.912,23.487
2107,2.894,14.037,1.972,18.903
2108,2.85,14.264,1.979,19.093
2109,3.039,14.533,2.38,19.952
2110,4.206,25.498,2.43,32.134
2111,3.615,13.929,1.921,19.465
2112,2.811,13.994,1.893,18.697
2113,2.838,13.77,1.869,18.477
2114,2.728,13.622,1.915,18.265
2115,3.914,23.41,2.729,30.053
2116,3.732,15.239,2.103,21.075
2117,2.93,14.414,0.306,17.649
2118,3.058,14.073,1.949,19.08
2119,2.897,14.387,2.027,19.311
2120,2.874,14.035,1.958,18.867
2121,2.812,14.251,1.989,19.053
2122,2.922,14.451,2.0,19.374
2123,3.295,15.028,1.983,20.306
2124,2.967,15.632,1.938,20.537
2125,2.885,14.449,1.971,19.305
2126,2.928,14.163,1.929,19.021
2127,2.8,14.061,0.282,17.143
2128,2.743,13.994,1.932,18.669
2129,2.744,14.849,0.311,17.904
2130,2.87,14.549,2.045,19.464
2131,2.738,14.048,1.848,18.633
2132,2.699,16.305,1.919,20.923
2133,3.032,13.97,0.362,17.364
2134,2.906,14.524,2.002,19.432
2135,2.902,14.391,0.314,17.608
2136,2.976,18.214,0.249,21.438
2137,3.063,15.959,0.322,19.344
2138,2.951,13.741,0.314,17.006
2139,2.927,13.434,0.296,16.657
2140,2.78,14.055,0.338,17.173
2141,2.761,13.55,0.279,16.591
2142,3.093,13.571,0.297,16.962
2143,2.751,13.494,0.314,16.559
2144,2.995,13.885,0.268,17.148
2145,2.797,13.533,0.286,16.617
2146,2.734,13.662,0.285,16.681
2147,2.697,13.45,0.255,16.402
2148,2.715,13.45,0.267,16.432
2149,2.759,13.287,1.938,17.984
2150,2.63,13.142,0.278,16.051
2151,2.82,13.321,0.25,16.391
2152,2.701,13.84,0.251,16.792
2153,3.064,15.965,3.1,22.128
2154,2.877,14.874,0.699,18.45
2155,2.845,15.798,0.31,18.953
2156,2.813,17.232,0.285,20.33
2157,2.916,14.316,0.283,17.516
2158,2.707,13.878,1.965,18.55
2159,2.698,13.617,1.823,18.137
2160,2.727,13.489,1.797,18.013
2161,2.704,13.462,0.268,16.435
2162,2.779,13.362,1.939,18.08
2163,2.741,16.756,0.259,19.755
2164,3.211,13.551,0.254,17.017
2165,2.725,13.497,0.275,16.496
2166,2.687,13.531,0.254,16.473
2167,2.694,13.297,1.796,17.787
2168,2.676,13.06,1.777,17.514
2169,2.678,17.246,2.015,21.939
2170,2.818,17.067,2.258,22.143
2171,2.94,18.798,2.249,23.987
2172,2.82,15.041,2.033,19.894
2173,3.116,19.278,3.035,25.429
2174,3.107,20.729,2.34,26.176
2175,3.181,18.408,2.311,23.9
2176,2.963,15.135,1.861,19.959
2177,2.669,13.748,1.808,18.225
2178,2.831,13.873,0.265,16.97
2179,2.847,16.262,2.018,21.127
2180,2.822,15.104,1.878,19.804
2181,2.787,13.398,0.288,16.474
2182,2.694,13.596,1.83,18.121
2183,2.71,13.526,1.811,18.047
2184,2.798,19.051,2.305,24.154
2185,2.96,19.654,3.152,25.766
2186,2.927,20.418,2.339,25.684
2187,2.905,19.44,2.252,24.597
2188,2.883,18.671,2.34,23.894
2189,3.193,18.457,2.084,23.734
2190,2.924,18.726,2.601,24.252
2191,2.944,21.126,0.333,24.403
2192,3.259,19.027,0.418,22.704
2193,3.352,19.182,2.44,24.973
2194,3.234,17.848,0.359,21.441
2195,2.978,17.737,0.299,21.014
2196,3.069,19.984,2.713,25.766
2197,3.155,20.074,2.421,25.649
2198,3.143,13.463,1.512,18.118
2199,2.492,10.426,1.454,14.371
2200,2.56,10.132,1.513,14.205
2201,2.458,10.845,1.591,14.895
2202,2.432,10.061,1.553,14.045
2203,2.721,10.329,1.516,14.567
2204,2.499,10.312,1.429,14.24
2205,2.429,10.586,1.428,14.443
2206,2.523,10.244,1.432,14.199
2207,2.434,14.169,2.254,18.858
2208,2.906,19.274,1.514,23.694
2209,2.607,10.547,1.432,14.585
2210,2.475,10.264,1.657,14.396
2211,2.649,10.515,1.41,14.574
2212,2.517,10.238,1.466,14.221
2213,2.519,10.261,1.419,14.2
2214,2.42,12.659,1.494,16.573
2215,2.475,10.241,1.424,14.14
2216,2.444,10.188,1.415,14.047
2217,2.423,10.302,1.425,14.15
2218,2.646,10.084,1.423,14.153
2219,2.387,10.203,1.426,14.015
2220,2.438,10.244,1.755,14.436
2221,2.754,15.782,2.132,20.668
2222,2.51,10.846,1.439,14.795
2223,2.647,10.2,1.507,14.354
2224,2.602,10.948,1.438,14.989
2225,2.405,10.117,1.409,13.931
2226,2.437,10.194,1.424,14.056
2227,2.449,10.528,1.622,14.6
2228,2.527,10.405,1.399,14.331
2229,2.444,10.071,1.417,13.932
2230,2.429,10.425,1.431,14.285
2231,2.446,10.576,1.565,14.586
2232,2.481,10.527,1.44,14.448
2233,2.46,10.378,1.4,14.238
2234,2.388,10.143,1.41,13.94
2235,2.618,10.17,1.41,14.199
2236,2.487,10.08,1.405,13.972
2237,2.441,10.18,1.408,14.029
2238,2.44,10.132,1.404,13.976
2239,2.412,10.293,1.479,14.183
2240,2.51,10.881,1.554,14.945
2241,2.443,10.114,1.422,13.979
2242,2.514,10.322,1.465,14.301
2243,2.413,10.192,1.398,14.003
2244,2.548,10.445,1.512,14.504
2245,2.42,12.716,1.476,16.612
2246,2.537,10.371,1.505,14.413
2247,2.488,10.264,1.401,14.154
2248,2.418,10.215,1.462,14.095
2249,2.484,10.229,1.41,14.123
2250,2.405,10.289,1.391,14.086
2251,2.401,10.065,1.395,13.861
2252,2.494,10.044,1.395,13.933
2253,2.478,10.269,1.419,14.166
2254,2.419,10.242,1.433,14.094
2255,2.409,10.215,1.408,14.031
2256,2.507,10.49,1.541,14.537
2257,2.541,10.101,1.433,14.075
2258,2.458,10.18,1.622,14.26
2259,2.573,10.729,1.445,14.747
2260,2.486,10.413,1.422,14.321
2261,2.529,10.588,1.409,14.526
2262,2.455,11.105,1.607,15.167
2263,2.489,10.165,1.398,14.053
2264,2.412,10.58,1.456,14.448
2265,2.415,11.192,1.401,15.008
2266,2.371,10.305,1.419,14.095
2267,2.399,10.06,1.472,13.931
2268,2.585,10.121,1.414,14.12
2269,2.463,10.276,1.399,14.138
2270,2.568,11.787,1.422,15.777
2271,2.434,10.527,1.395,14.356
2272,2.425,11.206,1.402,15.032
2273,2.531,10.099,1.412,14.043
2274,2.399,10.422,1.496,14.317
2275,2.508,17.155,2.22,21.883
2276,3.513,14.146,2.241,19.9
2277,2.909,21.162,2.272,26.344
2278,2.863,19.97,2.31,25.143
2279,2.999,14.869,1.687,19.555
2280,2.493,11.079,1.783,15.354
2281,2.392,11.174,1.428,14.993
2282,2.504,10.818,1.548,14.87
2283,2.396,10.067,1.419,13.882
2284,2.704,10.723,1.511,14.938
2285,2.402,10.394,1.482,14.277
2286,2.512,11.219,1.96,15.691
2287,2.856,16.586,1.824,21.266
2288,2.694,11.386,1.707,15.788
2289,2.615,10.811,1.402,14.828
2290,2.404,10.695,0.234,13.333
2291,2.394,10.281,1.558,14.233
2292,2.533,10.589,1.398,14.52
2293,2.417,10.645,0.229,13.291
2294,2.429,10.539,0.236,13.204
2295,2.461,11.788,0.256,14.505
2296,2.528,11.19,1.569,15.288
2297,2.583,11.683,0.235,14.501
2298,2.512,11.498,1.673,15.683
2299,2.494,11.084,0.236,13.815
2300,2.495,11.308,0.248,14.051
2301,2.866,10.89,0.222,13.978
2302,2.578,10.586,0.212,13.376
2303,2.423,11.12,1.56,15.103
2304,2.638,11.194,0.263,14.094
2305,2.577,10.678,0.245,13.499
2306,2.58,10.944,0.221,13.745
2307,2.574,11.232,0.22,14.027
2308,2.491,11.217,0.22,13.929
2309,2.54,11.597,1.54,15.677
2310,2.499,10.937,1.51,14.946
2311,2.551,13.876,1.604,18.032
2312,2.665,11.219,1.618,15.502
2313,2.556,10.398,0.22,13.174
2314,2.54,10.52,2.279,15.339
2315,2.847,10.531,1.413,14.791
2316,2.492,10.318,1.403,14.213
2317,2.396,10.361,1.45,14.206
2318,2.386,10.394,1.391,14.171
2319,2.535,10.645,1.552,14.732
2320,2.428,10.835,1.415,14.678
2321,2.367,11.016,1.507,14.89
2322,2.444,11.054,1.476,14.974
2323,2.452,11.228,1.551,15.231
2324,2.53,11.825,1.477,15.832
2325,2.707,11.375,1.543,15.625
2326,2.606,10.743,1.508,14.857
2327,2.484,10.459,1.548,14.49
2328,2.477,11.009,1.529,15.015
2329,2.465,10.528,1.508,14.5
2330,2.663,10.865,1.406,14.933
2331,2.469,10.382,1.413,14.264
2332,2.388,10.215,1.406,14.009
2333,2.438,10.193,1.447,14.078
2334,2.464,10.732,1.541,14.737
2335,2.508,10.898,1.409,14.815
2336,2.458,11.043,1.51,15.011
2337,2.529,11.17,1.538,15.237
2338,2.649,11.067,1.622,15.339
2339,2.689,11.784,1.787,16.26
2340,3.104,16.258,1.774,21.135
2341,2.652,11.35,1.581,15.584
2342,2.593,11.046,1.645,15.284
2343,2.536,10.933,1.621,15.09
2344,2.529,10.273,1.478,14.28
2345,2.536,11.046,2.507,16.088
2346,3.173,20.002,2.804,25.978
2347,3.273,13.33,0.259,16.863
2348,2.508,10.651,1.543,14.702
2349,2.516,10.856,1.749,15.121
2350,2.425,10.732,1.49,14.647
2351,2.438,10.656,1.582,14.676
2352,2.488,10.714,1.496,14.698
2353,2.396,11.229,1.777,15.402
2354,2.412,12.195,1.395,16.003
2355,2.569,10.466,1.58,14.615
2356,2.381,10.694,1.73,14.806
2357,2.703,10.777,1.519,14.999
2358,2.64,10.684,1.53,14.854
2359,2.531,10.133,1.465,14.129
2360,2.459,10.423,1.386,14.268
2361,2.392,10.145,1.391,13.928
2362,2.498,10.479,1.423,14.401
2363,2.513,10.329,1.742,14.584
2364,2.376,10.364,1.402,14.141
2365,2.467,10.585,1.44,14.492
2366,2.416,10.497,1.39,14.302
2367,2.409,15.101,1.746,19.257
2368,2.949,11.483,1.639,16.071
2369,3.093,12.872,1.61,17.575
2370,2.674,11.665,1.59,15.929
2371,2.754,11.894,1.613,16.261
2372,2.655,11.606,1.982,16.243
2373,2.702,12.042,1.603,16.347
2374,2.657,11.174,1.483,15.314
2375,2.483,10.973,1.599,15.056
2376,2.848,11.463,2.301,16.612
2377,2.765,10.827,1.424,15.016
2378,2.458,10.478,1.696,14.632
2379,2.756,12.415,1.697,16.868
2380,2.642,11.228,1.587,15.456
2381,2.515,11.107,1.428,15.05
2382,2.657,10.385,1.406,14.448
2383,2.392,10.427,1.566,14.385
2384,2.558,10.774,1.402,14.734
2385,2.414,10.217,1.396,14.028
2386,2.614,11.383,1.862,15.858
2387,2.558,12.49,2.201,17.25
2388,2.92,12.156,1.649,16.725
2389,2.541,10.622,1.428,14.59
2390,2.531,10.299,1.584,14.415
2391,2.459,10.247,1.465,14.17
2392,2.52,10.34,1.52,14.38
2393,2.532,10.226,1.475,14.233
2394,2.449,10.508,1.549,14.506
2395,2.543,10.279,1.443,14.264
2396,2.474,10.283,1.431,14.187
2397,2.366,10.334,1.421,14.121
2398,2.674,10.31,1.451,14.434
2399,2.484,10.74,1.473,14.697
2400,2.583,10.356,1.445,14.385
2401,2.533,10.708,1.496,14.736
2402,2.468,10.548,1.443,14.46
2403,2.474,10.265,1.431,14.17
2404,2.633,10.953,1.576,15.161
2405,2.686,11.792,1.524,16.002
2406,2.67,11.212,1.481,15.363
2407,2.499,10.85,1.46,14.809
2408,2.495,10.78,1.451,14.726
2409,2.6,10.394,1.48,14.474
2410,2.561,10.596,1.465,14.622
2411,2.479,10.677,1.456,14.612
2412,2.543,11.124,1.477,15.144
2413,2.587,14.527,2.501,19.616
2414,2.93,19.98,1.865,24.774
