frame,preprocess_ms,inference_ms,postprocess_ms,total_ms
2096,2.137,7.529,2.285,11.952
2097,2.289,7.421,1.976,11.686
2098,2.098,7.426,2.098,11.622
2099,2.289,7.808,2.143,12.24
2100,2.229,7.513,2.041,11.783
2101,2.175,7.614,2.042,11.831
2102,2.158,7.421,1.941,11.52
2103,2.088,8.292,2.429,12.809
2104,2.643,8.27,2.377,13.29
2105,2.572,7.62,2.15,12.342
2106,2.338,7.582,1.945,11.865
2107,2.399,7.652,2.042,12.092
2108,2.449,7.575,2.148,12.172
2109,2.327,7.415,1.985,11.728
2110,2.177,7.561,2.024,11.763
2111,2.418,7.557,2.154,12.129
2112,2.47,7.491,1.958,11.919
2113,2.528,7.502,2.116,12.146
2114,2.492,7.701,1.899,12.092
2115,2.214,7.488,1.953,11.655
2116,2.6,8.475,3.055,14.13
2117,2.511,8.462,2.248,13.22
2118,2.671,8.726,3.06,14.456
2119,2.25,7.611,2.138,11.999
2120,2.356,7.48,2.014,11.85
2121,2.321,7.485,1.993,11.799
2122,2.224,8.858,2.103,13.185
2123,2.631,7.644,2.2,12.476
2124,2.452,7.617,2.092,12.16
2125,2.474,7.609,2.112,12.196
2126,2.393,7.5,2.022,11.914
2127,2.401,7.708,1.361,11.47
2128,2.265,7.541,1.941,11.746
2129,2.247,7.434,1.306,10.987
2130,2.18,7.376,1.95,11.506
2131,2.285,7.476,1.982,11.743
2132,2.451,7.669,2.012,12.132
2133,2.189,7.501,1.369,11.06
2134,2.204,7.532,2.117,11.853
2135,2.313,8.485,1.576,12.373
2136,2.177,7.512,1.306,10.996
2137,2.199,7.416,1.269,10.883
2138,2.065,7.667,1.924,11.656
2139,2.123,7.701,1.37,11.194
2140,2.383,7.58,1.473,11.436
2141,2.377,7.693,1.406,11.475
2142,2.322,7.544,1.376,11.242
2143,2.252,7.788,1.339,11.379
2144,2.294,7.732,1.697,11.722
2145,2.45,7.543,1.356,11.349
2146,2.281,7.421,1.298,10.999
2147,2.157,7.409,1.329,10.895
2148,2.179,7.485,1.289,10.953
2149,2.214,7.433,2.027,11.673
2150,2.184,7.652,1.457,11.294
2151,2.305,7.49,1.356,11.151
2152,2.219,7.503,1.335,11.056
2153,2.096,7.569,2.057,11.722
2154,2.282,7.468,1.271,11.021
2155,2.086,7.498,1.325,10.909
2156,2.134,7.572,1.302,11.007
2157,2.188,7.444,1.312,10.945
2158,2.24,7.745,2.155,12.14
2159,2.514,7.581,2.013,12.108
2160,2.37,7.573,2.053,11.996
2161,2.445,7.493,1.332,11.27
2162,2.172,7.567,1.991,11.73
2163,2.314,7.472,1.277,11.062
2164,2.171,7.419,1.356,10.946
2165,2.145,7.533,1.37,11.047
2166,2.224,7.436,1.275,10.934
2167,2.119,7.579,2.118,11.816
2168,2.376,7.52,2.107,12.003
2169,2.252,7.514,2.024,11.791
2170,2.329,7.467,1.947,11.743
2171,2.217,7.44,2.618,12.275
2172,2.449,7.769,2.032,12.249
2173,2.254,7.672,2.15,12.075
2174,2.444,8.716,3.062,14.222
2175,2.517,7.749,2.225,12.491
2176,2.492,7.562,2.022,12.076
2177,2.301,7.804,2.089,12.194
2178,2.198,7.637,1.369,11.204
2179,2.259,7.502,1.952,11.714
2180,2.185,7.581,2.116,11.882
2181,2.281,7.521,1.366,11.167
2182,2.301,7.662,2.176,12.139
2183,2.496,7.385,2.023,11.903
2184,2.289,7.45,2.076,11.815
2185,2.129,7.392,2.0,11.521
2186,2.211,7.398,1.849,11.457
2187,2.078,7.37,1.907,11.354
2188,2.258,7.668,2.135,12.061
2189,2.417,7.561,2.037,12.015
2190,2.475,7.526,2.108,12.109
2191,2.357,7.672,1.291,11.321
2192,2.2,7.52,1.48,11.201
2193,2.163,7.486,1.938,11.587
2194,2.169,7.456,1.323,10.947
2195,2.145,7.574,1.298,11.017
2196,2.16,7.531,2.115,11.806
2197,2.349,7.449,1.925,11.724
2198,2.461,7.686,2.125,12.272
2199,2.364,7.5,2.3,12.164
2200,2.364,7.566,2.184,12.115
2201,2.392,7.565,2.101,12.058
2202,2.297,7.493,1.983,11.773
2203,2.133,7.514,2.076,11.723
2204,2.382,9.679,3.182,15.243
2205,2.757,8.967,3.211,14.935
2206,2.639,10.124,3.13,15.892
2207,2.592,7.758,1.998,12.348
2208,2.286,7.444,1.908,11.638
2209,2.373,9.102,2.104,13.58
2210,2.23,7.635,2.229,12.094
2211,2.279,7.447,2.086,11.813
2212,2.219,7.653,2.005,11.877
2213,2.334,7.404,2.002,11.739
2214,2.36,7.545,1.961,11.866
2215,2.265,7.456,2.003,11.724
2216,2.234,7.576,2.081,11.891
2217,2.267,7.489,1.996,11.752
2218,2.385,7.708,2.113,12.207
2219,2.484,7.475,2.038,11.998
2220,2.31,7.671,2.156,12.137
2221,2.402,7.461,1.992,11.854
2222,2.271,7.444,1.969,11.684
2223,2.355,7.721,2.947,13.023
2224,2.474,7.496,1.978,11.949
2225,2.264,7.603,1.994,11.861
2226,2.38,7.533,2.001,11.914
2227,2.4,7.584,2.091,12.075
2228,2.407,7.473,1.993,11.872
2229,2.428,7.535,2.008,11.97
2230,2.261,7.49,2.029,11.78
2231,2.278,7.59,2.018,11.887
2232,2.363,7.533,1.932,11.827
2233,2.192,7.564,2.246,12.002
2234,2.357,7.726,2.028,12.111
2235,2.46,7.685,2.145,12.29
2236,2.514,7.641,2.077,12.232
2237,2.41,7.502,1.964,11.875
2238,2.32,7.502,2.0,11.822
2239,2.227,7.456,1.95,11.634
2240,2.164,7.557,2.04,11.76
2241,2.176,7.594,2.102,11.872
2242,2.283,7.672,2.086,12.04
2243,2.422,7.772,1.996,12.19
2244,2.347,7.484,2.019,11.85
2245,2.26,7.492,2.064,11.816
2246,2.247,7.491,2.166,11.904
2247,2.191,7.641,1.953,11.785
2248,2.399,7.66,2.193,12.251
2249,2.358,7.927,2.154,12.439
2250,2.427,7.495,2.13,12.052
2251,2.345,7.553,1.882,11.781
2252,2.044,7.381,1.953,11.378
2253,2.056,7.369,1.787,11.211
2254,2.103,7.345,2.403,11.85
2255,2.253,7.615,1.935,11.803
2256,2.096,7.332,1.801,11.23
2257,2.024,7.521,1.94,11.485
2258,2.203,7.386,1.888,11.477
2259,2.087,7.348,1.915,11.35
2260,2.053,7.389,1.812,11.255
2261,2.066,7.385,1.896,11.347
2262,2.004,7.249,1.754,11.007
2263,1.937,7.318,1.761,11.016
2264,1.942,7.381,1.756,11.078
2265,1.928,7.32,1.872,11.121
2266,2.055,7.322,1.824,11.2
2267,1.913,7.296,1.744,10.953
2268,2.019,7.337,1.892,11.248
2269,1.959,7.36,1.752,11.071
2270,1.897,7.331,1.92,11.148
2271,1.967,7.278,1.785,11.03
2272,1.898,7.271,1.857,11.026
2273,2.007,7.248,1.767,11.022
2274,1.91,7.242,1.734,10.886
2275,2.035,7.544,1.731,11.31
2276,1.911,7.349,1.79,11.05
2277,1.831,7.222,1.819,10.872
2278,1.882,7.235,1.721,10.838
2279,1.912,7.241,1.788,10.941
2280,2.029,7.483,2.114,11.625
2281,2.159,7.386,1.895,11.44
2282,2.097,7.345,1.926,11.368
2283,2.025,7.408,1.745,11.178
2284,2.013,7.457,1.787,11.258
2285,1.888,7.415,1.788,11.091
2286,1.959,7.399,1.904,11.262
2287,1.938,7.35,1.883,11.171
2288,2.097,7.398,1.834,11.33
2289,1.969,7.534,2.267,11.77
2290,2.367,8.15,1.58,12.098
2291,2.281,7.803,2.066,12.15
2292,1.978,9.068,2.821,13.868
2293,2.006,8.287,1.981,12.275
2294,2.369,8.905,1.984,13.258
2295,2.185,8.149,1.835,12.169
2296,2.127,9.393,2.77,14.289
2297,2.026,7.537,1.263,10.826
2298,1.887,7.336,1.832,11.054
2299,1.891,7.358,1.251,10.5
2300,1.894,7.31,1.221,10.424
2301,1.914,7.4,1.314,10.628
2302,1.826,7.282,1.267,10.376
2303,1.86,7.308,1.946,11.113
2304,1.896,7.282,1.203,10.381
2305,1.86,7.267,1.181,10.308
2306,1.885,7.272,1.184,10.34
2307,1.877,7.246,1.359,10.482
2308,1.862,7.285,1.252,10.4
2309,1.814,7.446,2.53,11.79
2310,1.89,7.378,1.721,10.989
2311,1.85,7.329,1.786,10.965
2312,1.847,7.272,1.81,10.929
2313,1.831,7.42,1.556,10.807
2314,1.9,7.483,1.89,11.272
2315,2.08,7.398,1.75,11.228
2316,2.032,7.292,1.795,11.119
2317,1.851,7.253,1.822,10.926
2318,2.083,7.316,1.759,11.158
2319,1.823,7.315,2.528,11.666
2320,2.007,7.491,1.797,11.295
2321,1.955,7.392,1.683,11.03
2322,1.96,7.357,1.786,11.103
2323,1.927,7.293,1.791,11.011
2324,1.927,7.33,1.763,11.02
2325,1.87,7.288,1.775,10.932
2326,1.852,7.321,1.697,10.871
2327,1.872,7.446,1.934,11.251
2328,1.894,7.221,1.71,10.825
2329,1.785,7.396,2.047,11.228
2330,1.922,7.3,1.77,10.992
2331,1.878,7.289,1.707,10.874
2332,1.951,7.415,1.749,11.115
2333,2.03,7.298,1.724,11.052
2334,1.968,7.389,1.735,11.092
2335,1.987,7.414,1.858,11.26
2336,2.012,7.317,1.814,11.143
2337,1.984,7.382,1.888,11.254
2338,2.14,7.568,1.863,11.571
2339,1.961,7.438,1.823,11.221
2340,2.058,7.343,1.81,11.21
2341,2.045,7.402,1.896,11.342
2342,2.062,7.45,1.89,11.402
2343,2.081,7.568,2.417,12.065
2344,2.632,7.637,2.105,12.375
2345,2.399,7.569,2.057,12.025
2346,2.504,7.61,2.127,12.24
2347,2.532,7.588,1.403,11.524
2348,2.456,7.643,2.096,12.196
2349,2.239,7.529,1.964,11.732
2350,2.186,7.52,1.991,11.697
2351,2.297,7.527,1.988,11.811
2352,2.158,7.458,1.99,11.606
2353,2.488,7.518,2.073,12.079
2354,2.29,7.642,1.954,11.886
2355,2.37,7.904,2.036,12.31
2356,2.317,7.578,2.109,12.004
2357,2.301,7.594,1.992,11.887
2358,2.337,7.52,2.311,12.168
2359,2.506,8.703,2.623,13.832
2360,2.692,7.994,1.966,12.652
2361,2.359,7.526,2.165,12.05
2362,2.438,7.567,2.03,12.035
2363,2.325,7.585,2.112,12.022
2364,2.324,7.653,1.949,11.925
2365,2.321,7.54,2.147,12.009
2366,2.281,7.49,1.944,11.715
2367,2.163,7.53,1.954,11.647
2368,2.127,7.375,2.028,11.53
2369,2.143,7.737,2.169,12.048
2370,2.423,7.613,2.125,12.162
2371,2.676,7.772,2.228,12.675
2372,2.409,7.542,2.07,12.02
2373,2.399,7.672,2.094,12.165
2374,2.432,7.664,2.106,12.201
2375,2.439,7.535,2.52,12.495
2376,2.775,7.885,2.023,12.683
2377,2.243,7.54,1.905,11.687
2378,2.282,7.518,1.914,11.714
2379,2.177,7.639,1.986,11.801
2380,2.193,7.628,2.119,11.94
2381,2.223,7.469,1.939,11.63
2382,2.226,7.424,2.129,11.779
2383,2.139,9.056,3.079,14.274
2384,2.519,8.453,2.904,13.875
2385,2.324,8.608,3.068,14.0
2386,2.472,7.761,2.033,12.265
2387,2.419,7.633,2.135,12.187
2388,2.41,7.588,1.963,11.96
2389,2.352,7.577,2.083,12.012
2390,2.297,7.561,2.111,11.969
2391,2.393,7.579,2.055,12.026
2392,2.285,7.648,2.082,12.014
2393,2.314,7.506,1.932,11.752
2394,2.115,8.014,2.198,12.327
2395,2.255,7.51,2.077,11.841
2396,2.258,7.529,1.922,11.709
2397,2.224,7.646,1.986,11.855
2398,2.203,7.455,1.942,11.6
2399,2.218,7.726,2.226,12.17
2400,2.371,7.468,2.236,12.076
2401,2.268,7.59,2.026,11.884
2402,2.277,7.46,1.988,11.725
2403,2.231,7.456,2.256,11.942
2404,2.233,7.703,2.26,12.196
2405,2.466,7.754,2.321,12.542
2406,2.425,7.652,2.085,12.162
2407,2.371,7.557,2.142,12.07
2408,2.347,7.588,2.058,11.993
2409,2.397,7.624,2.116,12.137
2410,2.307,7.519,2.013,11.839
2411,2.171,7.63,2.031,11.832
2412,2.317,7.448,2.106,11.871
2413,2.228,7.515,1.996,11.739
2414,2.339,7.577,2.003,11.92
2415,2.338,7.496,2.036,11.871
2416,2.397,7.582,2.231,12.211
2417,2.387,7.452,1.951,11.79
2418,2.242,7.617,2.164,12.023
2419,2.424,7.42,2.038,11.882
2420,2.307,8.294,2.065,12.666
2421,2.271,7.697,2.028,11.995
2422,2.229,7.69,2.007,11.926
2423,2.507,7.653,2.09,12.251
2424,2.47,7.531,2.043,12.044
2425,2.248,7.558,2.028,11.834
2426,2.312,8.982,2.143,13.436
2427,2.246,7.677,2.2,12.124
2428,2.395,7.584,1.991,11.97
2429,2.214,7.541,1.972,11.726
2430,2.308,7.645,2.098,12.051
2431,2.296,7.656,2.192,12.144
2432,2.375,7.694,2.038,12.107
2433,2.374,7.438,1.973,11.785
2434,2.412,7.354,1.945,11.711
2435,2.19,7.388,1.952,11.53
2436,2.126,7.535,1.845,11.507
2437,2.181,7.397,1.993,11.572
2438,2.423,7.626,2.047,12.096
2439,2.411,7.61,1.988,12.009
2440,2.384,7.753,2.054,12.191
2441,2.496,7.456,1.919,11.871
2442,2.25,7.488,2.001,11.74
2443,2.135,7.429,1.876,11.44
2444,2.159,7.508,1.995,11.661
2445,2.146,7.606,1.983,11.734
2446,2.408,7.512,1.998,11.918
2447,2.224,7.627,2.089,11.94
2448,2.441,7.503,1.97,11.914
2449,2.416,7.618,2.037,12.072
2450,2.333,7.424,1.962,11.72
2451,2.231,7.459,1.926,11.615
2452,2.324,7.557,1.974,11.855
2453,2.212,7.629,2.339,12.18
2454,2.438,7.62,1.978,12.036
2455,2.32,7.517,1.973,11.809
2456,2.182,7.576,1.987,11.744
2457,2.34,7.507,1.949,11.796
2458,2.306,7.543,2.557,12.406
2459,2.553,8.61,2.544,13.707
2460,2.276,7.496,1.891,11.663
2461,2.22,7.547,2.024,11.792
2462,2.389,7.529,1.946,11.865
2463,2.182,7.619,2.064,11.865
2464,2.386,7.495,2.011,11.892
2465,2.276,7.484,2.079,11.838
2466,2.262,7.463,1.854,11.579
2467,2.089,7.451,1.972,11.512
2468,2.121,7.5,2.018,11.638
2469,2.098,9.925,3.071,15.094
2470,2.656,9.967,3.257,15.88
2471,2.87,9.216,3.338,15.424
2472,2.651,7.844,1.999,12.494
2473,2.298,7.491,1.9,11.689
2474,2.127,7.484,2.008,11.619
2475,2.229,7.408,1.96,11.598
2476,2.179,7.517,1.953,11.649
2477,2.202,7.693,2.044,11.939
2478,2.357,7.531,1.91,11.799
2479,2.279,7.493,1.968,11.74
2480,2.331,7.576,1.933,11.841
2481,2.148,7.428,1.882,11.458
2482,2.179,7.423,1.955,11.558
2483,2.196,7.578,2.044,11.818
2484,2.429,7.642,2.103,12.173
2485,2.455,7.564,2.009,12.027
2486,2.366,7.695,1.989,12.049
2487,2.415,7.62,2.116,12.151
2488,2.303,7.493,2.012,11.808
2489,2.193,7.496,1.96,11.649
2490,2.201,7.483,1.947,11.631
2491,2.228,7.739,2.052,12.019
2492,2.443,7.46,1.993,11.896
2493,2.339,7.611,2.007,11.957
2494,2.245,7.479,1.96,11.684
2495,2.357,7.596,2.155,12.108
2496,2.178,7.615,1.956,11.749
2497,2.159,7.392,1.966,11.517
2498,2.254,7.406,1.939,11.598
2499,2.343,7.942,2.219,12.503
2500,2.387,7.507,1.992,11.885
2501,2.263,7.711,2.005,11.979
2502,2.352,7.464,2.468,12.285
2503,2.56,7.723,1.916,12.199
2504,2.28,7.516,1.927,11.723
2505,2.263,7.545,1.981,11.789
2506,2.361,7.561,1.919,11.842
2507,2.148,7.704,2.252,12.104
2508,2.403,7.539,2.06,12.002
2509,2.455,9.182,2.224,13.861
2510,2.371,7.734,2.038,12.144
2511,2.423,7.665,2.132,12.221
2512,2.323,7.843,2.31,12.475
2513,2.424,7.693,2.053,12.17
2514,2.471,7.766,2.124,12.361
2515,2.381,7.51,1.92,11.811
