frame,preprocess_ms,inference_ms,postprocess_ms,total_ms
240,3.668,4.217,1.88,9.766
241,1.921,4.16,1.904,7.985
242,1.793,4.186,1.916,7.895
243,1.845,4.241,1.839,7.924
244,1.947,4.16,1.898,8.005
245,1.882,4.173,1.825,7.881
246,1.805,4.202,2.859,8.866
247,2.72,4.267,2.084,9.071
248,1.828,4.292,1.849,7.969
249,1.898,4.235,1.924,8.056
250,1.835,4.262,1.857,7.954
251,1.944,4.28,2.026,8.25
252,1.853,4.304,1.984,8.141
253,1.895,4.25,2.138,8.283
254,1.895,4.289,1.921,8.106
255,1.799,4.289,1.897,7.985
256,2.469,4.32,1.988,8.776
257,1.802,4.288,1.998,8.087
258,2.053,4.205,1.901,8.16
259,1.82,4.217,2.022,8.059
260,1.866,4.218,1.891,7.974
261,2.149,4.217,2.218,8.584
262,2.23,4.401,1.996,8.628
263,2.171,4.48,2.025,8.676
264,1.979,4.54,2.349,8.868
265,1.988,4.368,2.078,8.434
266,1.82,4.234,1.947,8.0
267,1.858,4.197,1.905,7.96
268,1.963,4.189,1.909,8.062
269,1.816,4.195,1.901,7.912
270,1.812,4.321,1.935,8.068
271,1.786,4.258,1.915,7.959
272,1.816,4.251,1.884,7.951
273,1.875,4.233,1.888,7.997
274,1.774,4.237,1.893,7.904
275,1.812,4.239,1.88,7.931
276,1.785,4.234,1.869,7.888
277,1.842,4.246,1.921,8.009
278,1.799,4.318,1.965,8.081
279,1.799,4.208,1.965,7.971
280,2.062,5.094,2.869,10.025
281,3.069,4.274,1.946,9.288
282,1.904,4.227,1.975,8.106
283,1.867,4.325,2.416,8.608
284,2.144,4.372,2.463,8.979
285,2.068,5.576,2.519,10.163
286,2.181,4.452,2.493,9.126
287,1.937,4.409,2.499,8.845
288,2.024,5.571,2.309,9.903
289,2.236,4.388,2.181,8.805
290,1.963,4.618,2.106,8.688
291,2.558,4.589,2.418,9.565
292,2.17,4.363,2.468,9.002
293,2.144,4.399,2.557,9.099
294,2.152,6.052,2.674,10.877
295,2.284,4.427,2.592,9.303
296,2.16,6.166,2.774,11.1
297,2.342,4.414,2.66,9.415
298,2.325,4.411,4.214,10.95
299,2.349,4.508,2.86,9.717
300,2.46,4.474,3.008,9.942
301,2.861,4.517,2.327,9.705
302,2.339,4.302,2.16,8.801
303,2.214,4.292,2.268,8.774
304,2.463,4.345,2.269,9.076
305,2.221,4.336,2.277,8.835
306,2.086,4.294,2.251,8.631
307,2.187,4.243,4.304,10.734
308,2.137,4.402,2.394,8.933
309,2.101,4.433,2.395,8.93
310,2.837,4.543,2.79,10.169
311,2.394,4.275,2.24,8.91
312,2.185,4.304,2.174,8.662
313,2.301,4.259,2.2,8.761
314,2.199,4.269,2.143,8.612
315,2.121,4.262,2.156,8.539
316,2.159,4.28,2.249,8.688
317,2.221,4.306,2.099,8.627
318,2.085,4.306,2.624,9.015
319,2.254,4.4,2.545,9.199
320,2.236,4.384,2.513,9.133
321,2.97,4.572,3.115,10.657
322,2.537,4.479,2.811,9.826
323,2.625,5.776,4.141,12.542
324,3.303,4.428,2.797,10.528
325,2.459,4.478,2.69,9.627
326,2.252,4.405,2.692,9.349
327,2.476,4.342,2.61,9.429
328,2.341,4.412,2.744,9.496
329,2.242,4.345,2.628,9.214
330,2.852,4.417,2.886,10.155
331,2.546,4.418,3.349,10.313
332,2.887,7.388,2.654,12.929
333,2.608,4.456,2.779,9.843
334,2.766,4.423,2.636,9.825
335,2.316,4.508,3.119,9.943
336,2.664,4.411,3.02,10.095
337,2.411,4.467,3.396,10.275
338,2.413,4.371,3.256,10.04
339,2.267,4.398,2.622,9.287
340,2.294,4.515,2.517,9.325
341,2.462,4.515,2.866,9.844
342,2.587,4.365,2.57,9.521
343,2.269,4.458,2.618,9.345
344,2.357,4.43,2.841,9.628
345,2.584,4.365,2.777,9.726
346,2.441,4.446,2.78,9.667
347,2.529,4.344,2.624,9.497
348,2.575,4.422,2.543,9.541
349,2.355,6.039,2.961,11.355
350,2.755,4.63,2.943,10.328
351,2.56,4.482,2.975,10.017
352,2.703,4.787,3.23,10.719
353,2.841,4.818,2.951,10.61
354,2.583,4.461,3.2,10.243
355,2.711,5.232,3.355,11.297
356,2.67,4.563,3.106,10.339
357,2.501,4.62,3.44,10.561
358,2.643,4.584,3.308,10.536
359,2.614,4.645,3.16,10.42
360,3.169,4.442,3.76,11.371
361,4.385,4.405,2.133,10.923
362,2.314,4.261,1.997,8.572
363,2.304,4.236,1.936,8.476
364,2.177,4.283,2.057,8.517
365,2.108,4.223,1.79,8.122
366,2.13,4.247,2.635,9.012
367,2.418,4.531,2.666,9.615
368,2.442,4.484,1.998,8.925
369,2.188,4.293,1.745,8.227
370,2.143,4.249,2.041,8.434
371,2.584,4.392,2.013,8.989
372,2.455,4.284,1.982,8.721
373,2.401,4.246,1.874,8.521
374,2.356,4.475,2.148,8.98
375,2.546,4.287,2.487,9.32
376,2.172,4.325,1.892,8.389
377,2.112,4.243,1.78,8.134
378,2.116,4.229,1.776,8.121
379,2.116,4.257,1.71,8.083
380,2.066,4.312,1.664,8.041
381,2.166,4.253,1.857,8.276
382,2.192,4.248,1.692,8.132
383,2.152,4.243,1.769,8.163
384,2.491,4.25,1.772,8.513
385,2.395,4.268,1.74,8.403
386,2.064,4.268,1.781,8.113
387,2.339,4.236,1.708,8.283
388,1.998,4.298,1.76,8.056
389,2.085,4.331,1.705,8.121
390,1.961,4.218,1.645,7.824
391,1.97,4.207,1.779,7.956
392,2.347,4.345,1.788,8.48
393,2.288,4.27,1.847,8.405
394,2.191,4.35,1.844,8.385
395,2.463,4.339,1.972,8.774
396,2.438,4.25,1.977,8.665
397,2.236,4.314,1.881,8.43
398,2.286,4.331,1.853,8.47
399,2.228,4.264,1.837,8.329
400,2.15,4.332,1.713,8.195
401,2.186,4.291,1.769,8.247
402,2.36,4.243,1.779,8.382
403,2.188,4.294,1.869,8.35
404,2.281,4.309,1.893,8.484
405,2.523,4.283,1.896,8.702
406,2.286,4.281,1.894,8.462
407,2.332,4.247,2.651,9.23
408,2.335,4.331,1.999,8.665
409,2.004,4.298,2.102,8.404
410,2.103,4.226,1.744,8.073
411,2.02,4.216,1.788,8.024
412,2.108,4.242,2.054,8.404
413,2.347,4.279,1.911,8.537
414,2.41,4.221,1.889,8.52
415,2.18,4.259,1.88,8.319
416,2.287,4.323,1.827,8.437
417,2.131,4.291,1.711,8.133
418,2.027,4.433,1.765,8.225
419,2.069,4.305,1.78,8.154
420,1.962,4.291,1.676,7.93
421,2.115,4.289,1.841,8.245
422,2.137,4.348,1.785,8.27
423,2.185,4.311,1.722,8.218
424,2.027,4.341,1.637,8.005
425,2.268,4.301,1.719,8.289
426,2.224,4.242,1.858,8.324
427,2.164,4.339,1.87,8.373
428,2.229,4.268,1.698,8.194
429,2.056,4.247,1.658,7.961
430,1.947,4.256,2.441,8.644
431,2.316,4.317,1.779,8.412
432,2.074,4.228,1.952,8.254
433,2.178,4.261,1.817,8.256
434,2.531,4.527,1.853,8.911
435,2.186,4.271,1.946,8.403
436,2.337,4.317,2.15,8.804
437,2.683,4.324,1.856,8.863
438,2.122,4.38,1.816,8.318
439,2.12,4.259,1.745,8.124
440,2.336,4.321,1.766,8.423
441,2.191,4.275,1.76,8.225
442,2.14,4.285,1.897,8.321
443,2.412,4.333,1.869,8.614
444,2.264,4.322,1.816,8.402
445,2.085,4.274,1.94,8.3
446,2.362,4.254,1.797,8.413
447,2.212,4.317,1.798,8.327
448,2.026,4.228,1.837,8.091
449,2.178,4.24,1.632,8.05
450,1.921,4.189,1.873,7.984
451,2.112,4.246,1.678,8.036
452,1.979,4.219,1.589,7.787
453,2.049,4.288,1.634,7.972
454,2.137,4.212,1.624,7.974
455,2.259,4.285,1.895,8.439
456,2.288,4.277,1.871,8.435
457,2.325,4.33,2.293,8.947
458,2.399,4.37,1.829,8.597
459,2.444,4.351,1.772,8.566
460,2.157,4.447,1.701,8.304
461,2.058,4.297,2.239,8.594
462,2.111,4.259,1.753,8.124
463,2.111,4.277,1.65,8.037
464,2.178,4.33,1.87,8.378
465,2.182,4.257,1.721,8.16
466,2.024,4.251,1.736,8.011
467,2.323,4.242,1.821,8.386
468,2.174,4.279,1.706,8.16
469,1.994,4.253,2.094,8.342
470,2.176,4.267,1.593,8.036
471,1.927,4.273,1.719,7.919
472,1.944,4.257,1.715,7.917
473,2.03,4.252,2.599,8.881
474,2.118,4.255,1.982,8.355
475,2.417,4.299,1.744,8.46
476,2.316,4.284,1.876,8.476
477,2.493,4.296,3.607,10.397
478,2.653,4.524,2.889,10.066
479,2.366,7.001,3.012,12.378
480,2.522,4.505,3.117,10.144
481,2.661,4.467,3.066,10.194
482,2.456,4.535,3.213,10.204
483,3.142,4.887,3.032,11.061
484,2.54,4.343,2.057,8.941
485,2.405,4.296,1.932,8.633
486,2.378,4.249,1.989,8.616
487,2.228,4.374,1.909,8.511
488,2.325,4.305,2.119,8.75
489,2.265,4.344,1.699,8.308
490,1.995,4.243,1.612,7.85
491,2.052,4.247,1.773,8.072
492,1.986,4.276,1.855,8.118
493,2.151,4.27,1.722,8.143
494,2.291,4.349,1.79,8.43
495,2.376,4.237,1.811,8.425
496,2.217,4.348,1.904,8.469
497,2.412,4.396,2.097,8.905
498,2.761,4.392,1.945,9.098
499,2.244,4.329,2.04,8.614
500,2.372,4.359,1.922,8.654
501,2.231,4.259,1.83,8.321
502,2.325,4.268,2.091,8.684
503,2.128,4.296,2.163,8.587
504,2.361,4.235,1.799,8.394
505,2.138,4.249,1.89,8.278
506,2.312,4.319,1.841,8.472
507,2.378,4.246,1.926,8.55
508,2.202,4.258,1.712,8.172
509,2.216,4.24,1.763,8.219
510,2.088,4.279,1.661,8.028
511,2.035,4.265,1.75,8.05
512,2.115,4.218,1.887,8.22
513,2.406,4.269,1.984,8.659
514,2.299,4.229,1.895,8.424
515,2.345,4.372,1.812,8.529
516,2.072,4.213,1.749,8.034
517,1.924,4.244,1.74,7.909
518,1.841,4.321,1.601,7.764
519,1.872,4.24,1.573,7.686
520,1.842,4.229,1.57,7.641
521,1.675,4.205,1.532,7.412
522,1.838,4.219,1.568,7.624
523,1.796,4.252,1.572,7.62
524,1.876,4.259,1.505,7.639
525,1.809,4.236,1.508,7.553
526,1.823,4.251,1.577,7.651
527,1.717,4.271,1.471,7.459
528,1.712,4.282,2.791,8.784
529,1.778,4.253,1.521,7.553
530,1.714,4.203,1.476,7.393
531,1.722,4.252,1.499,7.473
532,1.724,4.2,1.492,7.416
533,1.756,4.188,1.496,7.44
534,1.67,4.192,1.643,7.506
535,1.947,4.237,1.502,7.686
536,1.743,4.205,1.488,7.436
537,1.717,4.186,1.557,7.46
538,1.726,4.204,1.55,7.48
539,1.739,4.208,1.502,7.45
540,1.724,4.193,1.653,7.57
541,1.771,4.25,1.77,7.791
542,1.704,4.184,1.483,7.372
543,1.656,4.198,1.495,7.349
544,1.712,4.187,1.509,7.408
545,1.726,4.2,1.576,7.502
546,1.7,4.219,1.505,7.423
547,1.743,4.247,1.488,7.478
548,1.861,4.234,1.502,7.597
549,1.7,4.231,1.593,7.524
550,1.723,4.221,1.493,7.437
551,1.711,4.268,1.534,7.512
552,1.7,4.238,1.634,7.572
553,1.883,4.191,1.515,7.589
554,1.751,4.2,1.501,7.452
555,1.774,4.294,1.504,7.572
556,1.758,4.257,1.642,7.657
557,1.719,4.208,1.549,7.476
558,1.733,4.223,1.504,7.46
559,1.675,4.208,1.79,7.672
560,1.723,4.29,1.488,7.501
561,1.724,4.191,1.486,7.401
562,1.717,4.26,1.579,7.557
563,1.775,4.26,1.703,7.739
564,1.76,4.234,1.505,7.5
565,1.79,4.205,1.502,7.498
566,1.837,4.218,1.485,7.54
567,1.826,4.209,1.64,7.675
568,1.717,4.227,1.495,7.439
569,1.689,4.198,1.485,7.372
570,1.737,4.218,1.487,7.442
571,1.692,4.202,1.48,7.374
572,1.719,4.215,1.486,7.42
573,1.732,4.246,1.558,7.537
574,1.748,4.247,1.496,7.491
575,1.719,4.256,1.543,7.518
576,1.714,4.247,1.578,7.539
577,1.699,4.235,1.578,7.512
578,1.823,4.278,1.504,7.604
579,1.795,4.251,1.526,7.571
580,1.763,4.248,1.721,7.732
581,1.926,4.243,2.626,8.795
582,2.048,4.539,2.436,9.023
583,2.178,4.397,2.188,8.763
584,1.986,4.275,1.523,7.783
585,1.821,4.206,1.514,7.541
586,1.705,4.213,1.481,7.399
587,1.784,4.212,1.515,7.511
588,1.686,4.243,1.516,7.445
589,1.727,4.222,1.515,7.463
590,1.688,4.215,1.489,7.393
591,1.828,4.211,1.578,7.616
592,1.683,4.227,1.465,7.375
593,1.726,4.204,1.513,7.443
594,1.759,4.187,1.481,7.427
595,1.719,4.188,1.515,7.422
596,1.682,4.284,1.482,7.448
597,1.715,4.217,1.514,7.446
598,1.894,4.325,1.812,8.03
599,1.845,4.27,1.688,7.804
600,1.81,4.34,1.508,7.658
601,1.731,4.243,1.493,7.467
602,1.73,4.204,1.491,7.426
603,1.724,4.259,1.578,7.561
604,1.765,4.249,1.585,7.599
605,1.961,4.437,1.745,8.144
606,1.831,4.265,1.628,7.724
607,1.799,4.245,1.523,7.567
608,1.862,4.266,3.641,9.769
609,2.123,4.375,2.454,8.953
610,2.077,4.429,2.583,9.09
611,2.182,4.394,2.603,9.18
612,2.148,4.322,1.814,8.285
613,1.831,4.262,1.509,7.602
614,1.721,4.204,1.566,7.491
615,1.764,4.23,1.576,7.571
616,1.693,4.252,1.551,7.496
617,1.756,4.201,1.502,7.459
618,1.803,4.186,1.515,7.504
619,1.72,4.19,1.521,7.431
620,1.718,4.196,1.555,7.468
621,1.833,4.256,1.566,7.655
622,1.813,4.194,1.607,7.615
623,1.767,4.214,1.516,7.496
624,1.812,4.194,1.562,7.568
625,1.86,4.221,1.584,7.666
626,1.763,4.207,1.499,7.469
627,1.753,4.227,1.504,7.484
628,1.71,4.316,1.587,7.614
629,1.804,4.258,1.597,7.659
630,1.758,4.325,1.542,7.624
631,1.735,4.307,1.553,7.595
632,1.8,4.234,2.115,8.149
633,2.091,4.367,1.69,8.148
634,1.79,4.228,1.547,7.565
635,1.783,4.196,1.55,7.53
636,1.962,4.22,1.548,7.73
637,1.938,4.216,1.521,7.675
638,1.729,4.203,1.513,7.445
639,1.792,4.191,1.524,7.506
640,1.8,4.232,1.528,7.56
641,1.89,4.248,1.53,7.668
642,1.804,4.311,1.618,7.732
643,1.926,4.219,1.751,7.896
644,1.989,4.227,1.589,7.805
645,1.915,4.251,1.525,7.691
646,1.85,4.223,1.52,7.593
647,1.743,4.232,1.579,7.555
648,1.932,4.266,1.663,7.86
649,1.982,4.335,1.558,7.875
650,1.837,4.221,1.623,7.681
651,1.887,4.212,1.551,7.651
652,1.938,4.227,1.682,7.847
653,2.017,4.227,1.709,7.953
654,2.073,4.241,1.846,8.161
655,2.145,4.24,1.763,8.149
656,2.345,4.289,1.854,8.488
657,2.21,4.291,1.93,8.43
658,2.248,4.415,1.989,8.652
659,2.283,4.27,1.798,8.35
660,2.3,4.223,1.893,8.416
661,2.135,4.289,1.651,8.075
662,1.98,4.337,1.736,8.053
663,2.082,4.22,1.929,8.23
664,1.953,4.229,1.607,7.79
665,1.925,4.194,1.653,7.772
666,2.262,4.254,1.851,8.368
667,2.219,4.261,1.718,8.198
668,2.18,4.216,1.744,8.14
669,2.12,4.235,1.766,8.122
670,2.211,4.233,1.805,8.248
671,2.162,4.222,1.717,8.101
672,2.06,4.221,1.626,7.907
673,2.222,4.296,1.864,8.382
674,2.208,4.242,1.757,8.207
675,2.048,4.227,1.662,7.937
676,1.969,4.21,1.655,7.834
677,1.997,4.229,2.198,8.424
678,2.148,4.361,1.784,8.293
679,2.02,4.247,1.64,7.907
680,1.995,4.322,1.749,8.067
681,2.106,4.229,1.622,7.958
682,1.964,4.232,2.852,9.048
683,2.379,4.314,1.727,8.42
684,2.19,4.2,1.627,8.017
685,1.944,4.196,1.666,7.806
686,1.959,4.201,1.632,7.792
687,1.992,4.244,1.605,7.841
688,1.991,4.261,1.587,7.839
689,2.027,4.185,1.752,7.964
690,2.385,4.288,1.8,8.473
691,2.328,4.322,1.78,8.43
692,2.203,4.372,1.792,8.368
693,2.203,4.248,1.852,8.302
694,2.226,4.257,1.853,8.337
695,2.129,4.27,1.691,8.09
696,2.155,4.293,1.793,8.241
697,2.136,4.296,1.636,8.067
698,1.905,4.304,1.617,7.826
699,2.06,4.246,1.649,7.955
700,1.968,4.233,1.594,7.795
701,1.977,4.274,1.621,7.872
702,2.056,4.223,1.603,7.882
703,2.029,4.305,1.848,8.183
704,2.22,4.23,1.758,8.208
705,2.109,4.237,1.71,8.056
706,1.99,4.295,1.73,8.014
707,2.306,4.369,1.746,8.421
708,2.104,4.321,1.654,8.079
709,1.975,4.239,1.657,7.871
710,1.947,4.273,1.641,7.861
711,1.922,4.226,1.61,7.758
712,2.011,4.237,1.627,7.875
713,2.036,4.228,1.62,7.884
714,1.957,4.257,1.572,7.787
715,1.978,4.257,1.698,7.933
716,2.069,4.247,1.869,8.185
717,2.306,4.245,1.746,8.297
718,2.127,4.257,1.723,8.108
719,2.126,4.264,1.866,8.256
720,2.21,4.253,1.838,8.301
721,2.173,4.347,1.711,8.231
722,2.181,4.261,1.8,8.241
723,2.344,4.402,1.868,8.614
724,2.073,4.294,1.699,8.066
725,1.991,4.305,1.647,7.944
726,1.983,4.25,1.611,7.844
727,1.997,4.265,1.649,7.911
728,1.981,4.284,1.615,7.88
729,1.97,4.274,2.399,8.644
730,2.164,4.287,1.758,8.209
731,1.988,4.276,1.797,8.06
732,2.248,4.436,2.235,8.919
733,2.393,4.505,2.669,9.568
734,2.394,4.504,2.233,9.131
735,2.309,4.267,1.682,8.258
736,2.188,6.144,2.592,10.924
737,2.259,4.403,2.498,9.159
738,2.596,4.448,2.897,9.941
739,2.1,4.365,2.235,8.7
740,2.2,4.36,1.778,8.338
741,2.293,4.247,1.828,8.369
742,2.35,4.229,1.959,8.538
743,2.158,4.218,1.837,8.214
744,2.276,4.23,1.81,8.316
745,2.253,4.305,1.671,8.23
746,1.971,4.215,1.65,7.835
747,2.047,4.227,1.638,7.912
748,2.006,4.225,1.633,7.864
749,1.977,4.236,1.623,7.836
750,2.012,4.249,1.893,8.154
751,2.178,4.265,1.64,8.083
752,1.928,4.254,1.689,7.872
753,2.096,4.206,1.778,8.08
754,2.134,4.197,1.679,8.01
755,1.961,4.317,1.674,7.952
756,2.156,4.214,1.708,8.077
757,1.948,4.25,1.72,7.917
758,1.865,4.202,1.585,7.652
759,1.914,4.245,1.57,7.73
760,1.867,4.209,1.667,7.743
761,1.95,4.206,1.907,8.063
762,2.22,4.262,1.814,8.295
763,2.291,4.241,1.769,8.3
764,2.229,4.263,1.872,8.364
765,2.329,4.321,1.789,8.44
766,2.129,4.246,1.697,8.071
767,1.977,4.267,1.65,7.893
768,1.962,4.223,1.778,7.963
769,2.001,4.256,1.635,7.893
770,1.993,4.222,1.64,7.855
771,1.948,4.253,1.624,7.826
772,2.047,4.217,1.654,7.919
773,2.009,4.316,1.638,7.964
